ID,LEVEL_ID,ELEVATION,DOOR_FORM,DOOR_STYLE,WIDTH,HEIGHT,TAPERING,AREA,PERIMETER
"168339","166526","50","1","3","800","2050","0","1.64","5.7"
"168340","166526","0","1","3","900","2100","0","1.89","6"
"168341","166526","0","1","3","900","2100","0","1.89","6"
"168342","166526","50","1","3","800","2050","0","1.64","5.7"
"168343","166526","50","1","3","800","2050","0","1.64","5.7"
"168344","166526","50","1","3","800","2050","0","1.64","5.7"
"168345","166526","0","1","3","900","2100","0","1.89","6"
"168346","166526","0","1","3","900","2100","0","1.89","6"
"168347","166526","0","1","3","900","2100","0","1.89","6"
"168348","166526","0","1","3","900","2100","0","1.89","6"
"168349","166526","0","1","3","900","2100","0","1.89","6"
"168350","166526","50","1","3","800","2050","0","1.64","5.7"
"168351","166526","50","1","3","800","2050","0","1.64","5.7"
"168352","166526","0","1","3","900","2100","0","1.89","6"
"168353","166526","0","1","3","900","2100","0","1.89","6"
"168354","166526","50","1","3","800","2050","0","1.64","5.7"
"168355","166526","50","1","3","800","2050","0","1.64","5.7"
"168356","166526","50","1","3","800","2050","0","1.64","5.7"
"168380","166527","0","1","13","1000","2100","0","2.1","6.2"
"168381","166527","0","1","13","1000","2100","0","2.1","6.2"
"168382","166527","0","1","13","1000","2100","0","2.1","6.2"
"168383","166527","0","1","13","1200","2100","0","2.52","6.6"
"168384","166527","0","1","13","1200","2100","0","2.52","6.6"
"168385","166527","0","1","3","900","2100","0","1.89","6"
"168386","166527","0","1","3","900","2100","0","1.89","6"
"168400","166527","0","1","3","900","2100","0","1.89","6"
"168401","166527","0","1","3","900","2100","0","1.89","6"
"168402","166527","50","1","3","800","2050","0","1.64","5.7"
"168403","166527","50","1","3","800","2050","0","1.64","5.7"
"168404","166527","50","1","3","800","2050","0","1.64","5.7"
"168405","166527","0","1","3","900","2100","0","1.89","6"
"168406","166527","0","1","3","900","2100","0","1.89","6"
"168407","166527","50","1","3","800","2050","0","1.64","5.7"
"168408","166527","50","1","3","800","2050","0","1.64","5.7"
"168409","166527","50","1","3","800","2050","0","1.64","5.7"
"168410","166527","0","1","3","900","2100","0","1.89","6"
"168411","166527","0","1","3","800","2100","0","1.68","5.8"
"168412","166527","0","1","3","900","2100","0","1.89","6"
"168413","166527","50","1","3","800","2050","0","1.64","5.7"
"168414","166527","50","1","3","800","2050","0","1.64","5.7"
"168415","166527","50","1","3","800","2050","0","1.64","5.7"
"168416","166527","0","1","3","900","2100","0","1.89","6"
"168417","166527","0","1","3","900","2100","0","1.89","6"
"168418","166527","0","1","3","900","2100","0","1.89","6"
"168419","166527","0","1","3","900","2100","0","1.89","6"
"168420","166527","0","1","3","900","2100","0","1.89","6"
"168421","166527","0","1","3","900","2100","0","1.89","6"
"168422","166527","50","1","3","800","2050","0","1.64","5.7"
"168423","166527","50","1","3","800","2050","0","1.64","5.7"
"168424","166527","0","1","3","900","2100","0","1.89","6"
"168425","166527","0","1","3","900","2100","0","1.89","6"
"168426","166527","0","1","3","900","2100","0","1.89","6"
"168427","166527","0","1","1","3000","3000","0","9","12"
"168428","166527","100","1","1","400","2000","0","0.8","4.8"
"168429","166527","50","1","3","800","2050","0","1.64","5.7"
"168430","166527","50","1","3","800","2050","0","1.64","5.7"
"168431","166527","0","1","3","900","2100","0","1.89","6"
"168432","166527","0","1","3","900","2100","0","1.89","6"
"168433","166527","50","1","3","800","2050","0","1.64","5.7"
"168434","166527","50","1","3","800","2050","0","1.64","5.7"
"168435","166527","50","1","3","800","2050","0","1.64","5.7"
"168436","166527","0","1","3","900","2100","0","1.89","6"
"168437","166527","0","1","3","900","2100","0","1.89","6"
"168438","166527","0","1","3","900","2100","0","1.89","6"
"168439","166527","0","1","3","900","2100","0","1.89","6"
"168440","166527","0","1","3","900","2100","0","1.89","6"
"168441","166527","50","1","3","800","2050","0","1.64","5.7"
"168442","166527","50","1","3","800","2050","0","1.64","5.7"
"168443","166527","0","1","3","900","2100","0","1.89","6"
"168444","166527","0","1","3","900","2100","0","1.89","6"
"168445","166527","50","1","3","800","2050","0","1.64","5.7"
"168446","166527","50","1","3","800","2050","0","1.64","5.7"
"168447","166527","50","1","3","800","2050","0","1.64","5.7"
"168471","166528","0","1","13","1000","2100","0","2.1","6.2"
"168472","166528","0","1","13","1000","2100","0","2.1","6.2"
"168473","166528","0","1","13","1000","2100","0","2.1","6.2"
"168474","166528","0","1","13","1200","2100","0","2.52","6.6"
"168475","166528","0","1","13","1200","2100","0","2.52","6.6"
"168476","166528","0","1","3","900","2100","0","1.89","6"
"168477","166528","0","1","3","900","2100","0","1.89","6"
"168491","166528","0","1","3","900","2100","0","1.89","6"
"168492","166528","0","1","3","900","2100","0","1.89","6"
"168493","166528","50","1","3","800","2050","0","1.64","5.7"
"168494","166528","50","1","3","800","2050","0","1.64","5.7"
"168495","166528","50","1","3","800","2050","0","1.64","5.7"
"168496","166528","0","1","3","900","2100","0","1.89","6"
"168497","166528","0","1","3","900","2100","0","1.89","6"
"168498","166528","50","1","3","800","2050","0","1.64","5.7"
"168499","166528","50","1","3","800","2050","0","1.64","5.7"
"168500","166528","50","1","3","800","2050","0","1.64","5.7"
"168501","166528","0","1","3","900","2100","0","1.89","6"
"168502","166528","0","1","3","800","2100","0","1.68","5.8"
"168503","166528","0","1","3","900","2100","0","1.89","6"
"168504","166528","50","1","3","800","2050","0","1.64","5.7"
"168505","166528","50","1","3","800","2050","0","1.64","5.7"
"168506","166528","50","1","3","800","2050","0","1.64","5.7"
"168507","166528","0","1","3","900","2100","0","1.89","6"
"168508","166528","0","1","3","900","2100","0","1.89","6"
"168509","166528","0","1","3","900","2100","0","1.89","6"
"168510","166528","0","1","3","900","2100","0","1.89","6"
"168511","166528","0","1","3","900","2100","0","1.89","6"
"168512","166528","0","1","3","900","2100","0","1.89","6"
"168513","166528","50","1","3","800","2050","0","1.64","5.7"
"168514","166528","50","1","3","800","2050","0","1.64","5.7"
"168515","166528","0","1","3","900","2100","0","1.89","6"
"168516","166528","0","1","3","900","2100","0","1.89","6"
"168517","166528","0","1","3","900","2100","0","1.89","6"
"168518","166528","0","1","1","3000","3000","0","9","12"
"168519","166528","100","1","1","400","2000","0","0.8","4.8"
"168520","166528","50","1","3","800","2050","0","1.64","5.7"
"168521","166528","50","1","3","800","2050","0","1.64","5.7"
"168522","166528","0","1","3","900","2100","0","1.89","6"
"168523","166528","0","1","3","900","2100","0","1.89","6"
"168524","166528","50","1","3","800","2050","0","1.64","5.7"
"168525","166528","50","1","3","800","2050","0","1.64","5.7"
"168526","166528","50","1","3","800","2050","0","1.64","5.7"
"168527","166528","0","1","3","900","2100","0","1.89","6"
"168528","166528","0","1","3","900","2100","0","1.89","6"
"168529","166528","0","1","3","900","2100","0","1.89","6"
"168530","166528","0","1","3","900","2100","0","1.89","6"
"168531","166528","0","1","3","900","2100","0","1.89","6"
"168532","166528","50","1","3","800","2050","0","1.64","5.7"
"168533","166528","50","1","3","800","2050","0","1.64","5.7"
"168534","166528","0","1","3","900","2100","0","1.89","6"
"168535","166528","0","1","3","900","2100","0","1.89","6"
"168536","166528","50","1","3","800","2050","0","1.64","5.7"
"168537","166528","50","1","3","800","2050","0","1.64","5.7"
"168538","166528","50","1","3","800","2050","0","1.64","5.7"
"168562","166529","0","1","13","1000","2100","0","2.1","6.2"
"168563","166529","0","1","13","1000","2100","0","2.1","6.2"
"168564","166529","0","1","13","1000","2100","0","2.1","6.2"
"168565","166529","0","1","13","1200","2100","0","2.52","6.6"
"168566","166529","0","1","13","1200","2100","0","2.52","6.6"
"168567","166529","0","1","3","900","2100","0","1.89","6"
"168568","166529","0","1","3","900","2100","0","1.89","6"
"168582","166529","0","1","3","900","2100","0","1.89","6"
"168583","166529","0","1","3","900","2100","0","1.89","6"
"168584","166529","50","1","3","800","2050","0","1.64","5.7"
"168585","166529","50","1","3","800","2050","0","1.64","5.7"
"168586","166529","50","1","3","800","2050","0","1.64","5.7"
"168587","166529","0","1","3","900","2100","0","1.89","6"
"168588","166529","0","1","3","900","2100","0","1.89","6"
"168589","166529","50","1","3","800","2050","0","1.64","5.7"
"168590","166529","50","1","3","800","2050","0","1.64","5.7"
"168591","166529","50","1","3","800","2050","0","1.64","5.7"
"168592","166529","0","1","3","900","2100","0","1.89","6"
"168593","166529","0","1","3","800","2100","0","1.68","5.8"
"168594","166529","0","1","3","900","2100","0","1.89","6"
"168595","166529","50","1","3","800","2050","0","1.64","5.7"
"168596","166529","50","1","3","800","2050","0","1.64","5.7"
"168597","166529","50","1","3","800","2050","0","1.64","5.7"
"168598","166529","0","1","3","900","2100","0","1.89","6"
"168599","166529","0","1","3","900","2100","0","1.89","6"
"168600","166529","0","1","3","900","2100","0","1.89","6"
"168601","166529","0","1","3","900","2100","0","1.89","6"
"168602","166529","0","1","3","900","2100","0","1.89","6"
"168603","166529","0","1","3","900","2100","0","1.89","6"
"168604","166529","50","1","3","800","2050","0","1.64","5.7"
"168605","166529","50","1","3","800","2050","0","1.64","5.7"
"168606","166529","0","1","3","900","2100","0","1.89","6"
"168607","166529","0","1","3","900","2100","0","1.89","6"
"168608","166529","0","1","3","900","2100","0","1.89","6"
"168609","166529","0","1","1","3000","3000","0","9","12"
"168610","166529","100","1","1","400","2000","0","0.8","4.8"
"168611","166529","50","1","3","800","2050","0","1.64","5.7"
"168612","166529","50","1","3","800","2050","0","1.64","5.7"
"168613","166529","0","1","3","900","2100","0","1.89","6"
"168614","166529","0","1","3","900","2100","0","1.89","6"
"168615","166529","50","1","3","800","2050","0","1.64","5.7"
"168616","166529","50","1","3","800","2050","0","1.64","5.7"
"168617","166529","50","1","3","800","2050","0","1.64","5.7"
"168618","166529","0","1","3","900","2100","0","1.89","6"
"168619","166529","0","1","3","900","2100","0","1.89","6"
"168620","166529","0","1","3","900","2100","0","1.89","6"
"168621","166529","0","1","3","900","2100","0","1.89","6"
"168622","166529","0","1","3","900","2100","0","1.89","6"
"168623","166529","50","1","3","800","2050","0","1.64","5.7"
"168624","166529","50","1","3","800","2050","0","1.64","5.7"
"168625","166529","0","1","3","900","2100","0","1.89","6"
"168626","166529","0","1","3","900","2100","0","1.89","6"
"168627","166529","50","1","3","800","2050","0","1.64","5.7"
"168628","166529","50","1","3","800","2050","0","1.64","5.7"
"168629","166529","50","1","3","800","2050","0","1.64","5.7"
"168653","166530","0","1","13","1000","2100","0","2.1","6.2"
"168654","166530","0","1","13","1000","2100","0","2.1","6.2"
"168655","166530","0","1","13","1000","2100","0","2.1","6.2"
"168656","166530","0","1","13","1200","2100","0","2.52","6.6"
"168657","166530","0","1","13","1200","2100","0","2.52","6.6"
"168658","166530","0","1","3","900","2100","0","1.89","6"
"168659","166530","0","1","3","900","2100","0","1.89","6"
"168673","166530","0","1","3","900","2100","0","1.89","6"
"168674","166530","0","1","3","900","2100","0","1.89","6"
"168675","166530","50","1","3","800","2050","0","1.64","5.7"
"168676","166530","50","1","3","800","2050","0","1.64","5.7"
"168677","166530","50","1","3","800","2050","0","1.64","5.7"
"168678","166530","0","1","3","900","2100","0","1.89","6"
"168679","166530","0","1","3","900","2100","0","1.89","6"
"168680","166530","50","1","3","800","2050","0","1.64","5.7"
"168681","166530","50","1","3","800","2050","0","1.64","5.7"
"168682","166530","50","1","3","800","2050","0","1.64","5.7"
"168683","166530","0","1","3","900","2100","0","1.89","6"
"168684","166530","0","1","3","800","2100","0","1.68","5.8"
"168685","166530","0","1","3","900","2100","0","1.89","6"
"168686","166530","50","1","3","800","2050","0","1.64","5.7"
"168687","166530","50","1","3","800","2050","0","1.64","5.7"
"168688","166530","50","1","3","800","2050","0","1.64","5.7"
"168689","166530","0","1","3","900","2100","0","1.89","6"
"168690","166530","0","1","3","900","2100","0","1.89","6"
"168691","166530","0","1","3","900","2100","0","1.89","6"
"168692","166530","0","1","3","900","2100","0","1.89","6"
"168693","166530","0","1","3","900","2100","0","1.89","6"
"168694","166530","0","1","3","900","2100","0","1.89","6"
"168695","166530","50","1","3","800","2050","0","1.64","5.7"
"168696","166530","50","1","3","800","2050","0","1.64","5.7"
"168697","166530","0","1","3","900","2100","0","1.89","6"
"168698","166530","0","1","3","900","2100","0","1.89","6"
"168699","166530","0","1","3","900","2100","0","1.89","6"
"168700","166530","0","1","1","3000","3000","0","9","12"
"168701","166530","100","1","1","400","2000","0","0.8","4.8"
"168702","166530","50","1","3","800","2050","0","1.64","5.7"
"168703","166530","50","1","3","800","2050","0","1.64","5.7"
"168704","166530","0","1","3","900","2100","0","1.89","6"
"168705","166530","0","1","3","900","2100","0","1.89","6"
"168706","166530","50","1","3","800","2050","0","1.64","5.7"
"168707","166530","50","1","3","800","2050","0","1.64","5.7"
"168708","166530","50","1","3","800","2050","0","1.64","5.7"
"168709","166530","0","1","3","900","2100","0","1.89","6"
"168710","166530","0","1","3","900","2100","0","1.89","6"
"168711","166530","0","1","3","900","2100","0","1.89","6"
"168712","166530","0","1","3","900","2100","0","1.89","6"
"168713","166530","0","1","3","900","2100","0","1.89","6"
"168714","166530","50","1","3","800","2050","0","1.64","5.7"
"168715","166530","50","1","3","800","2050","0","1.64","5.7"
"168716","166530","0","1","3","900","2100","0","1.89","6"
"168717","166530","0","1","3","900","2100","0","1.89","6"
"168718","166530","50","1","3","800","2050","0","1.64","5.7"
"168719","166530","50","1","3","800","2050","0","1.64","5.7"
"168720","166530","50","1","3","800","2050","0","1.64","5.7"
"168744","166531","0","1","13","1000","2100","0","2.1","6.2"
"168745","166531","0","1","13","1000","2100","0","2.1","6.2"
"168746","166531","0","1","13","1000","2100","0","2.1","6.2"
"168747","166531","0","1","13","1200","2100","0","2.52","6.6"
"168748","166531","0","1","13","1200","2100","0","2.52","6.6"
"168749","166531","0","1","3","900","2100","0","1.89","6"
"168750","166531","0","1","3","900","2100","0","1.89","6"
"168764","166531","0","1","3","900","2100","0","1.89","6"
"168765","166531","0","1","3","900","2100","0","1.89","6"
"168766","166531","50","1","3","800","2050","0","1.64","5.7"
"168767","166531","50","1","3","800","2050","0","1.64","5.7"
"168768","166531","50","1","3","800","2050","0","1.64","5.7"
"168769","166531","0","1","3","900","2100","0","1.89","6"
"168770","166531","0","1","3","900","2100","0","1.89","6"
"168771","166531","50","1","3","800","2050","0","1.64","5.7"
"168772","166531","50","1","3","800","2050","0","1.64","5.7"
"168773","166531","50","1","3","800","2050","0","1.64","5.7"
"168774","166531","0","1","3","900","2100","0","1.89","6"
"168775","166531","0","1","3","800","2100","0","1.68","5.8"
"168776","166531","0","1","3","900","2100","0","1.89","6"
"168777","166531","50","1","3","800","2050","0","1.64","5.7"
"168778","166531","50","1","3","800","2050","0","1.64","5.7"
"168779","166531","50","1","3","800","2050","0","1.64","5.7"
"168780","166531","0","1","3","900","2100","0","1.89","6"
"168781","166531","0","1","3","900","2100","0","1.89","6"
"168782","166531","0","1","3","900","2100","0","1.89","6"
"168783","166531","0","1","3","900","2100","0","1.89","6"
"168784","166531","0","1","3","900","2100","0","1.89","6"
"168785","166531","0","1","3","900","2100","0","1.89","6"
"168786","166531","50","1","3","800","2050","0","1.64","5.7"
"168787","166531","50","1","3","800","2050","0","1.64","5.7"
"168788","166531","0","1","3","900","2100","0","1.89","6"
"168789","166531","0","1","3","900","2100","0","1.89","6"
"168790","166531","0","1","3","900","2100","0","1.89","6"
"168791","166531","0","1","1","3000","3000","0","9","12"
"168792","166531","100","1","1","400","2000","0","0.8","4.8"
"168793","166531","50","1","3","800","2050","0","1.64","5.7"
"168794","166531","50","1","3","800","2050","0","1.64","5.7"
"168795","166531","0","1","3","900","2100","0","1.89","6"
"168796","166531","0","1","3","900","2100","0","1.89","6"
"168797","166531","50","1","3","800","2050","0","1.64","5.7"
"168798","166531","50","1","3","800","2050","0","1.64","5.7"
"168799","166531","50","1","3","800","2050","0","1.64","5.7"
"168800","166531","0","1","3","900","2100","0","1.89","6"
"168801","166531","0","1","3","900","2100","0","1.89","6"
"168802","166531","0","1","3","900","2100","0","1.89","6"
"168803","166531","0","1","3","900","2100","0","1.89","6"
"168804","166531","0","1","3","900","2100","0","1.89","6"
"168805","166531","50","1","3","800","2050","0","1.64","5.7"
"168806","166531","50","1","3","800","2050","0","1.64","5.7"
"168807","166531","0","1","3","900","2100","0","1.89","6"
"168808","166531","0","1","3","900","2100","0","1.89","6"
"168809","166531","50","1","3","800","2050","0","1.64","5.7"
"168810","166531","50","1","3","800","2050","0","1.64","5.7"
"168811","166531","50","1","3","800","2050","0","1.64","5.7"
"168835","166532","0","1","13","1000","2100","0","2.1","6.2"
"168836","166532","0","1","13","1000","2100","0","2.1","6.2"
"168837","166532","0","1","13","1000","2100","0","2.1","6.2"
"168838","166532","0","1","13","1200","2100","0","2.52","6.6"
"168839","166532","0","1","13","1200","2100","0","2.52","6.6"
"168840","166532","0","1","3","900","2100","0","1.89","6"
"168841","166532","0","1","3","900","2100","0","1.89","6"
"168855","166532","0","1","3","900","2100","0","1.89","6"
"168856","166532","0","1","3","900","2100","0","1.89","6"
"168857","166532","50","1","3","800","2050","0","1.64","5.7"
"168858","166532","50","1","3","800","2050","0","1.64","5.7"
"168859","166532","50","1","3","800","2050","0","1.64","5.7"
"168860","166532","0","1","3","900","2100","0","1.89","6"
"168861","166532","0","1","3","900","2100","0","1.89","6"
"168862","166532","50","1","3","800","2050","0","1.64","5.7"
"168863","166532","50","1","3","800","2050","0","1.64","5.7"
"168864","166532","50","1","3","800","2050","0","1.64","5.7"
"168865","166532","0","1","3","900","2100","0","1.89","6"
"168866","166532","0","1","3","800","2100","0","1.68","5.8"
"168867","166532","0","1","3","900","2100","0","1.89","6"
"168868","166532","50","1","3","800","2050","0","1.64","5.7"
"168869","166532","50","1","3","800","2050","0","1.64","5.7"
"168870","166532","50","1","3","800","2050","0","1.64","5.7"
"168871","166532","0","1","3","900","2100","0","1.89","6"
"168872","166532","0","1","3","900","2100","0","1.89","6"
"168873","166532","0","1","3","900","2100","0","1.89","6"
"168874","166532","0","1","3","900","2100","0","1.89","6"
"168875","166532","0","1","3","900","2100","0","1.89","6"
"168876","166532","0","1","3","900","2100","0","1.89","6"
"168877","166532","50","1","3","800","2050","0","1.64","5.7"
"168878","166532","50","1","3","800","2050","0","1.64","5.7"
"168879","166532","0","1","3","900","2100","0","1.89","6"
"168880","166532","0","1","3","900","2100","0","1.89","6"
"168881","166532","0","1","3","900","2100","0","1.89","6"
"168882","166532","0","1","1","3000","3000","0","9","12"
"168883","166532","100","1","1","400","2000","0","0.8","4.8"
"168884","166532","50","1","3","800","2050","0","1.64","5.7"
"168885","166532","50","1","3","800","2050","0","1.64","5.7"
"168886","166532","0","1","3","900","2100","0","1.89","6"
"168887","166532","0","1","3","900","2100","0","1.89","6"
"168888","166532","50","1","3","800","2050","0","1.64","5.7"
"168889","166532","50","1","3","800","2050","0","1.64","5.7"
"168890","166532","50","1","3","800","2050","0","1.64","5.7"
"168891","166532","0","1","3","900","2100","0","1.89","6"
"168892","166532","0","1","3","900","2100","0","1.89","6"
"168893","166532","0","1","3","900","2100","0","1.89","6"
"168894","166532","0","1","3","900","2100","0","1.89","6"
"168895","166532","0","1","3","900","2100","0","1.89","6"
"168896","166532","50","1","3","800","2050","0","1.64","5.7"
"168897","166532","50","1","3","800","2050","0","1.64","5.7"
"168898","166532","0","1","3","900","2100","0","1.89","6"
"168899","166532","0","1","3","900","2100","0","1.89","6"
"168900","166532","50","1","3","800","2050","0","1.64","5.7"
"168901","166532","50","1","3","800","2050","0","1.64","5.7"
"168902","166532","50","1","3","800","2050","0","1.64","5.7"
"169859","169763","0","1","1","2400","6000","0","14.4","16.8"
"169860","169763","0","1","13","1000","2100","0","2.1","6.2"
"169861","169763","0","1","13","1000","2100","0","2.1","6.2"
"169862","169763","0","1","13","1000","2100","0","2.1","6.2"
"169863","169763","0","1","13","1200","2100","0","2.52","6.6"
"169864","169763","0","1","13","1200","2100","0","2.52","6.6"
"169865","169763","0","1","3","900","2100","0","1.89","6"
"169866","169763","0","1","3","900","2100","0","1.89","6"
"169867","169763","0","1","3","900","2100","0","1.89","6"
"169868","169763","0","1","3","900","2100","0","1.89","6"
"169869","169763","0","1","1","1200","3300","0","3.96","9"
"169870","169763","0","1","3","900","2100","0","1.89","6"
"169871","169763","0","1","12","1800","2700","0","4.86","9"
"169872","169763","0","1","12","1800","2700","0","4.86","9"
"169873","169763","0","1","3","900","2100","0","1.89","6"
"169874","169763","0","1","3","900","2100","0","1.89","6"
"169875","169763","0","1","3","900","2100","0","1.89","6"
"171460","169763","0","1","3","900","2100","0","1.89","6"
"171489","169763","0","1","12","1800","2700","0","4.86","9"
